SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME
22023,201143,0022301023,"MAR 23, 2024",BOS @ CHI,W,31,8,16,0.5,5,10,0.5,2,2,1.0,2,6,8,1,0,0,2,1,23,9,1,Al Horford
22023,201143,0022300998,"MAR 20, 2024",BOS vs. MIL,W,38,3,3,1.0,2,2,1.0,0,0,0.0,1,3,4,4,1,1,2,2,8,15,1,Al Horford
22023,201143,0022300980,"MAR 17, 2024",BOS @ WAS,W,23,5,7,0.714,2,4,0.5,2,2,1.0,2,2,4,2,0,0,1,3,14,16,1,Al Horford
22023,201143,0022300955,"MAR 14, 2024",BOS vs. PHX,W,33,8,14,0.571,6,10,0.6,2,2,1.0,2,1,3,3,3,1,1,1,24,15,1,Al Horford
22023,201143,0022300938,"MAR 11, 2024",BOS @ POR,W,30,4,4,1.0,3,3,1.0,0,0,0.0,0,4,4,4,1,3,0,1,11,11,1,Al Horford
22023,201143,0022300920,"MAR 09, 2024",BOS @ PHX,W,32,4,12,0.333,1,7,0.143,0,0,0.0,3,9,12,3,1,0,1,4,9,0,1,Al Horford
22023,201143,0022300906,"MAR 07, 2024",BOS @ DEN,L,19,0,2,0.0,0,1,0.0,2,2,1.0,1,3,4,0,0,0,0,1,2,-10,1,Al Horford
22023,201143,0022300886,"MAR 05, 2024",BOS @ CLE,L,20,3,8,0.375,1,4,0.25,0,0,0.0,2,3,5,0,1,0,1,1,7,-2,1,Al Horford
22023,201143,0022300872,"MAR 03, 2024",BOS vs. GSW,W,21,3,5,0.6,1,2,0.5,0,0,0.0,0,4,4,4,1,0,0,2,7,35,1,Al Horford
22023,201143,0022300859,"MAR 01, 2024",BOS vs. DAL,W,28,5,8,0.625,2,5,0.4,0,0,0.0,1,7,8,3,0,2,1,1,12,21,1,Al Horford
22023,201143,0022300836,"FEB 27, 2024",BOS vs. PHI,W,21,4,6,0.667,0,2,0.0,0,0,0.0,0,5,5,1,1,1,0,1,8,-5,1,Al Horford
22023,201143,0022300816,"FEB 24, 2024",BOS @ NYK,W,26,5,7,0.714,0,0,0.0,0,0,0.0,4,3,7,0,0,1,0,2,10,11,1,Al Horford
22023,201143,0022300797,"FEB 22, 2024",BOS @ CHI,W,23,0,1,0.0,0,0,0.0,0,0,0.0,1,4,5,0,0,1,1,1,0,1,1,Al Horford
22023,201143,0022300771,"FEB 13, 2024",BOS @ BKN,W,37,6,6,1.0,2,2,1.0,2,2,1.0,1,5,6,4,1,0,0,0,16,2,1,Al Horford
22023,201143,0022300759,"FEB 11, 2024",BOS @ MIA,W,25,1,5,0.2,0,2,0.0,2,2,1.0,0,5,5,0,0,3,0,1,4,2,1,Al Horford
22023,201143,0022300743,"FEB 09, 2024",BOS vs. WAS,W,23,2,5,0.4,1,2,0.5,1,2,0.5,2,3,5,1,2,0,0,1,6,7,1,Al Horford
22023,201143,0022300729,"FEB 07, 2024",BOS vs. ATL,W,36,5,12,0.417,4,9,0.444,0,0,0.0,2,6,8,8,2,4,1,1,14,12,1,Al Horford
22023,201143,0022300706,"FEB 04, 2024",BOS vs. MEM,W,23,5,9,0.556,1,5,0.2,0,0,0.0,0,5,5,2,2,0,1,1,11,27,1,Al Horford
22023,201143,0022300684,"FEB 01, 2024",BOS vs. LAL,L,24,2,6,0.333,2,6,0.333,0,0,0.0,0,9,9,1,1,2,0,0,6,3,1,Al Horford
22023,201143,0022300659,"JAN 29, 2024",BOS vs. NOP,W,36,4,9,0.444,3,6,0.5,0,0,0.0,1,7,8,4,0,1,0,1,11,12,1,Al Horford
22023,201143,0022300646,"JAN 27, 2024",BOS vs. LAC,L,19,0,5,0.0,0,4,0.0,0,0,0.0,0,2,2,1,0,0,1,1,0,-21,1,Al Horford
22023,201143,0022300630,"JAN 25, 2024",BOS @ MIA,W,23,3,4,0.75,2,3,0.667,0,0,0.0,0,7,7,6,0,1,1,2,8,12,1,Al Horford
22023,201143,0022300611,"JAN 22, 2024",BOS @ DAL,W,31,4,7,0.571,3,6,0.5,0,0,0.0,1,5,6,3,1,0,1,2,11,8,1,Al Horford
22023,201143,0022300586,"JAN 19, 2024",BOS vs. DEN,L,27,2,5,0.4,2,5,0.4,0,0,0.0,3,7,10,2,0,0,0,3,6,4,1,Al Horford
22023,201143,0022300571,"JAN 17, 2024",BOS vs. SAS,W,25,3,4,0.75,3,4,0.75,0,0,0.0,0,3,3,0,1,0,0,2,9,14,1,Al Horford
22023,201143,0022300563,"JAN 15, 2024",BOS @ TOR,W,35,4,10,0.4,2,4,0.5,0,0,0.0,2,9,11,2,1,0,1,3,10,1,1,Al Horford
22023,201143,0022300542,"JAN 13, 2024",BOS vs. HOU,W,20,2,3,0.667,1,2,0.5,2,2,1.0,0,4,4,1,0,1,0,0,7,29,1,Al Horford
22023,201143,0022300517,"JAN 10, 2024",BOS vs. MIN,W,38,3,8,0.375,3,6,0.5,0,0,0.0,1,7,8,5,0,0,1,3,9,2,1,Al Horford
22023,201143,0022300507,"JAN 08, 2024",BOS @ IND,L,32,4,5,0.8,3,4,0.75,0,0,0.0,0,6,6,0,0,1,1,1,11,-9,1,Al Horford
22023,201143,0022300493,"JAN 06, 2024",BOS @ IND,W,30,4,8,0.5,2,5,0.4,0,2,0.0,1,6,7,8,1,2,2,1,10,10,1,Al Horford
22023,201143,0022300462,"JAN 02, 2024",BOS @ OKC,L,20,3,5,0.6,1,3,0.333,0,0,0.0,0,2,2,3,1,5,0,0,7,-13,1,Al Horford
22023,201143,0022300448,"DEC 31, 2023",BOS @ SAS,W,20,3,5,0.6,1,3,0.333,0,0,0.0,1,6,7,4,0,0,0,0,7,17,1,Al Horford
22023,201143,0022300421,"DEC 28, 2023",BOS vs. DET,W,37,3,4,0.75,2,3,0.667,0,0,0.0,2,3,5,3,1,1,1,1,8,10,1,Al Horford
22023,201143,0022300403,"DEC 25, 2023",BOS @ LAL,W,23,2,4,0.5,2,4,0.5,0,0,0.0,0,6,6,1,0,1,0,3,6,1,1,Al Horford
22023,201143,0022300389,"DEC 23, 2023",BOS @ LAC,W,27,2,6,0.333,2,5,0.4,0,0,0.0,0,8,8,5,1,2,0,2,6,24,1,Al Horford
22023,201143,0022300362,"DEC 19, 2023",BOS @ GSW,L,38,4,14,0.286,3,10,0.3,2,2,1.0,2,10,12,6,0,1,2,1,13,-8,1,Al Horford
22023,201143,0022300344,"DEC 17, 2023",BOS vs. ORL,W,24,3,7,0.429,2,3,0.667,0,0,0.0,1,7,8,2,0,1,0,2,8,19,1,Al Horford
22023,201143,0022300319,"DEC 14, 2023",BOS vs. CLE,W,24,3,4,0.75,1,2,0.5,0,0,0.0,3,7,10,3,0,1,0,1,7,9,1,Al Horford
22023,201143,0022300305,"DEC 12, 2023",BOS vs. CLE,W,22,1,3,0.333,0,2,0.0,0,0,0.0,2,3,5,1,1,0,0,0,2,13,1,Al Horford
22023,201143,0022301227,"DEC 08, 2023",BOS vs. NYK,W,27,5,8,0.625,3,6,0.5,1,1,1.0,2,8,10,2,0,0,2,1,14,9,1,Al Horford
22023,201143,0022301202,"DEC 04, 2023",BOS @ IND,L,31,1,3,0.333,0,1,0.0,0,0,0.0,2,5,7,4,0,1,2,1,2,-2,1,Al Horford
22023,201143,0022300275,"DEC 01, 2023",BOS vs. PHI,W,33,7,9,0.778,2,4,0.5,4,4,1.0,2,4,6,3,1,2,1,4,20,10,1,Al Horford
22023,201143,0022300053,"NOV 28, 2023",BOS vs. CHI,W,28,6,8,0.75,4,6,0.667,0,0,0.0,0,9,9,6,2,3,3,3,16,18,1,Al Horford
22023,201143,0022300246,"NOV 26, 2023",BOS vs. ATL,W,32,3,8,0.375,0,5,0.0,0,0,0.0,3,12,15,3,1,2,0,1,6,17,1,Al Horford
22023,201143,0022300043,"NOV 24, 2023",BOS @ ORL,L,33,1,5,0.2,1,5,0.2,0,0,0.0,0,5,5,3,0,0,1,4,3,-26,1,Al Horford
22023,201143,0022300228,"NOV 22, 2023",BOS vs. MIL,W,31,4,7,0.571,2,3,0.667,1,1,1.0,1,7,8,6,0,1,0,1,11,5,1,Al Horford
22023,201143,0022300213,"NOV 19, 2023",BOS @ MEM,W,22,2,5,0.4,1,3,0.333,0,0,0.0,2,1,3,2,0,0,0,2,5,2,1,Al Horford
22023,201143,0022300031,"NOV 17, 2023",BOS @ TOR,W,23,4,5,0.8,3,4,0.75,0,0,0.0,1,3,4,2,0,0,0,1,11,-3,1,Al Horford
22023,201143,0022300194,"NOV 15, 2023",BOS @ PHI,W,29,5,9,0.556,4,8,0.5,0,0,0.0,1,7,8,3,0,5,0,2,14,14,1,Al Horford
22023,201143,0022300188,"NOV 13, 2023",BOS vs. NYK,W,22,1,2,0.5,0,1,0.0,0,0,0.0,0,4,4,0,0,0,1,2,2,2,1,Al Horford
22023,201143,0022300174,"NOV 11, 2023",BOS vs. TOR,W,24,3,5,0.6,1,3,0.333,0,0,0.0,1,6,7,4,0,0,0,2,7,11,1,Al Horford
22023,201143,0022300159,"NOV 08, 2023",BOS @ PHI,L,26,1,6,0.167,1,6,0.167,0,0,0.0,0,5,5,3,0,2,1,1,3,-23,1,Al Horford
22023,201143,0022300154,"NOV 06, 2023",BOS @ MIN,L,36,1,5,0.2,1,4,0.25,0,0,0.0,2,3,5,4,1,0,2,4,3,7,1,Al Horford
22023,201143,0022300136,"NOV 04, 2023",BOS @ BKN,W,30,4,7,0.571,0,3,0.0,0,0,0.0,2,5,7,3,1,1,0,1,8,29,1,Al Horford
22023,201143,0022300118,"NOV 01, 2023",BOS vs. IND,W,11,1,3,0.333,1,1,1.0,2,2,1.0,2,2,4,0,1,1,1,0,5,7,1,Al Horford
22023,201143,0022300103,"OCT 30, 2023",BOS @ WAS,W,16,4,9,0.444,0,3,0.0,0,0,0.0,4,1,5,1,2,0,0,1,8,4,1,Al Horford
22023,201143,0022300080,"OCT 27, 2023",BOS vs. MIA,W,25,0,6,0.0,0,2,0.0,0,0,0.0,3,7,10,2,0,1,3,1,0,7,1,Al Horford
22023,201143,0022300065,"OCT 25, 2023",BOS @ NYK,W,26,3,4,0.75,2,3,0.667,0,0,0.0,3,4,7,2,0,0,3,2,8,-7,1,Al Horford
22023,1630531,0022301186,"APR 14, 2024",BOS vs. WAS,W,20,2,4,0.5,1,2,0.5,2,2,1.0,0,2,2,0,3,1,1,2,7,-9,1,Jaden Springer
22023,1630531,0022301173,"APR 12, 2024",BOS vs. CHA,W,25,4,6,0.667,0,0,0.0,3,4,0.75,0,6,6,4,3,0,1,3,11,17,1,Jaden Springer
22023,1630531,0022301167,"APR 11, 2024",BOS vs. NYK,L,13,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,0,2,0,1,1,3,21,1,Jaden Springer
22023,1630531,0022301134,"APR 07, 2024",BOS vs. POR,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,1,0,0,3,1,Jaden Springer
22023,1630531,0022301034,"MAR 25, 2024",BOS @ ATL,L,8,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,1,0,2,2,-3,1,Jaden Springer
22023,1630531,0022301023,"MAR 23, 2024",BOS @ CHI,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Jaden Springer
22023,1630531,0022301011,"MAR 22, 2024",BOS @ DET,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,6,1,Jaden Springer
22023,1630531,0022300984,"MAR 18, 2024",BOS vs. DET,W,22,2,5,0.4,0,2,0.0,2,2,1.0,4,0,4,4,0,2,0,2,6,10,1,Jaden Springer
22023,1630531,0022300980,"MAR 17, 2024",BOS @ WAS,W,16,1,3,0.333,0,2,0.0,0,0,0.0,1,1,2,0,1,0,3,4,2,-6,1,Jaden Springer
22023,1630531,0022300943,"MAR 12, 2024",BOS @ UTA,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Jaden Springer
22023,1630531,0022300938,"MAR 11, 2024",BOS @ POR,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,2,1,Jaden Springer
22023,1630531,0022300920,"MAR 09, 2024",BOS @ PHX,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-1,1,Jaden Springer
22023,1630531,0022300872,"MAR 03, 2024",BOS vs. GSW,W,12,1,4,0.25,0,1,0.0,0,0,0.0,1,1,2,1,0,0,1,1,2,-1,1,Jaden Springer
22023,1630531,0022300859,"MAR 01, 2024",BOS vs. DAL,W,2,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,3,1,Jaden Springer
22023,1630531,0022300836,"FEB 27, 2024",BOS vs. PHI,W,2,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0,-2,1,Jaden Springer
22023,1630531,0022300816,"FEB 24, 2024",BOS @ NYK,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,Jaden Springer
22023,1630531,0022300797,"FEB 22, 2024",BOS @ CHI,W,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Jaden Springer
22023,1630531,0022300727,"FEB 07, 2024",PHI vs. GSW,L,23,3,9,0.333,0,3,0.0,2,2,1.0,2,2,4,1,2,1,1,2,8,-11,1,Jaden Springer
22023,1630531,0022300715,"FEB 05, 2024",PHI vs. DAL,L,21,3,7,0.429,0,2,0.0,2,2,1.0,1,4,5,4,3,0,1,1,8,-5,1,Jaden Springer
22023,1630531,0022300698,"FEB 03, 2024",PHI vs. BKN,L,26,4,7,0.571,0,1,0.0,3,3,1.0,3,2,5,3,1,0,1,1,11,-7,1,Jaden Springer
22023,1630531,0022300686,"FEB 01, 2024",PHI @ UTA,W,19,1,4,0.25,1,2,0.5,0,0,0.0,0,1,1,2,1,0,0,3,3,-4,1,Jaden Springer
22023,1630531,0022300673,"JAN 30, 2024",PHI @ GSW,L,21,4,7,0.571,1,3,0.333,1,1,1.0,0,5,5,2,4,0,1,4,10,8,1,Jaden Springer
22023,1630531,0022300668,"JAN 29, 2024",PHI @ POR,L,8,2,4,0.5,1,1,1.0,3,4,0.75,1,1,2,0,1,0,2,1,8,0,1,Jaden Springer
22023,1630531,0022300644,"JAN 27, 2024",PHI @ DEN,L,7,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,1,2,3,0,-1,1,Jaden Springer
22023,1630531,0022300627,"JAN 25, 2024",PHI @ IND,L,15,2,3,0.667,0,0,0.0,4,4,1.0,0,2,2,0,0,0,0,0,8,-3,1,Jaden Springer
22023,1630531,0022300532,"JAN 12, 2024",PHI vs. SAC,W,3,1,3,0.333,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,1,1,Jaden Springer
22023,1630531,0022300521,"JAN 10, 2024",PHI @ ATL,L,13,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,2,2,-3,1,Jaden Springer
22023,1630531,0022300495,"JAN 06, 2024",PHI vs. UTA,L,13,0,3,0.0,0,3,0.0,0,0,0.0,1,1,2,2,0,0,0,1,0,-15,1,Jaden Springer
22023,1630531,0022300483,"JAN 05, 2024",PHI vs. NYK,L,15,1,7,0.143,0,3,0.0,1,2,0.5,1,0,1,1,1,1,0,1,3,-12,1,Jaden Springer
22023,1630531,0022300459,"JAN 02, 2024",PHI vs. CHI,W,21,2,4,0.5,0,2,0.0,0,0,0.0,2,0,2,2,1,1,2,4,4,-15,1,Jaden Springer
22023,1630531,0022300415,"DEC 27, 2023",PHI @ ORL,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-3,1,Jaden Springer
22023,1630531,0022300404,"DEC 25, 2023",PHI @ MIA,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,Jaden Springer
22023,1630531,0022300382,"DEC 22, 2023",PHI vs. TOR,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1,Jaden Springer
22023,1630531,0022300367,"DEC 20, 2023",PHI vs. MIN,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,2,1,Jaden Springer
22023,1630531,0022300335,"DEC 16, 2023",PHI @ CHA,W,12,2,5,0.4,0,0,0.0,2,2,1.0,1,1,2,1,1,0,2,0,6,12,1,Jaden Springer
22023,1630531,0022300327,"DEC 15, 2023",PHI vs. DET,W,12,4,9,0.444,1,3,0.333,0,0,0.0,1,1,2,3,2,1,0,3,9,0,1,Jaden Springer
22023,1630531,0022300310,"DEC 13, 2023",PHI @ DET,W,7,1,2,0.5,1,1,1.0,2,4,0.5,0,0,0,2,0,0,0,1,5,-12,1,Jaden Springer
22023,1630531,0022300295,"DEC 11, 2023",PHI vs. WAS,W,9,2,5,0.4,0,1,0.0,2,2,1.0,0,0,0,0,2,0,1,3,6,4,1,Jaden Springer
22023,1630531,0022300232,"NOV 22, 2023",PHI @ MIN,L,8,0,4,0.0,0,2,0.0,0,0,0.0,2,1,3,1,1,0,2,1,0,2,1,Jaden Springer
22023,1630531,0022300040,"NOV 21, 2023",PHI vs. CLE,L,7,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,2,0,-7,1,Jaden Springer
22023,1630531,0022300208,"NOV 19, 2023",PHI @ BKN,W,21,3,6,0.5,2,4,0.5,2,2,1.0,2,3,5,2,0,0,0,1,10,-1,1,Jaden Springer
22023,1630531,0022300029,"NOV 17, 2023",PHI @ ATL,W,22,3,7,0.429,0,2,0.0,2,2,1.0,3,0,3,2,1,2,3,3,8,0,1,Jaden Springer
22023,1630531,0022300194,"NOV 15, 2023",PHI vs. BOS,L,20,4,5,0.8,1,1,1.0,0,0,0.0,0,2,2,0,2,0,2,2,9,20,1,Jaden Springer
22023,1630531,0022300008,"NOV 10, 2023",PHI @ DET,W,5,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-6,1,Jaden Springer
22023,1630531,0022300148,"NOV 06, 2023",PHI vs. WAS,W,12,0,4,0.0,0,1,0.0,2,4,0.5,1,0,1,0,1,0,1,1,2,5,1,Jaden Springer
22023,1630531,0022300132,"NOV 04, 2023",PHI vs. PHX,W,11,1,4,0.25,0,1,0.0,0,0,0.0,1,2,3,2,0,1,1,1,2,-6,1,Jaden Springer
22023,1630531,0022300128,"NOV 02, 2023",PHI vs. TOR,W,9,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,1,1,0,8,1,Jaden Springer
22023,1630531,0022300098,"OCT 29, 2023",PHI vs. POR,W,8,1,3,0.333,0,0,0.0,0,0,0.0,1,1,2,2,0,1,1,4,2,-1,1,Jaden Springer
22023,1630531,0022300075,"OCT 26, 2023",PHI @ MIL,L,5,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,2,0,1,0,-10,1,Jaden Springer
22023,1629674,0022301186,"APR 14, 2024",BOS vs. WAS,W,20,8,11,0.727,0,0,0.0,3,4,0.75,3,6,9,1,0,6,3,2,19,-4,1,Neemias Queta
22023,1629674,0022301173,"APR 12, 2024",BOS vs. CHA,W,18,8,10,0.8,0,0,0.0,0,0,0.0,4,2,6,5,2,0,0,2,16,25,1,Neemias Queta
22023,1629674,0022301011,"MAR 22, 2024",BOS @ DET,W,3,2,2,1.0,0,0,0.0,1,2,0.5,1,1,2,2,1,0,0,0,5,6,1,Neemias Queta
22023,1629674,0022300980,"MAR 17, 2024",BOS @ WAS,W,8,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,1,0,2,1,Neemias Queta
22023,1629674,0022300938,"MAR 11, 2024",BOS @ POR,W,2,0,1,0.0,0,0,0.0,1,2,0.5,1,0,1,1,0,1,0,0,1,2,1,Neemias Queta
22023,1629674,0022300780,"FEB 14, 2024",BOS vs. BKN,W,13,4,6,0.667,0,0,0.0,0,0,0.0,2,2,4,0,1,0,1,3,8,9,1,Neemias Queta
22023,1629674,0022300706,"FEB 04, 2024",BOS vs. MEM,W,10,4,4,1.0,0,0,0.0,0,0,0.0,4,4,8,0,2,0,0,0,8,18,1,Neemias Queta
22023,1629674,0022300684,"FEB 01, 2024",BOS vs. LAL,L,13,3,5,0.6,0,0,0.0,1,1,1.0,4,3,7,1,0,1,0,2,7,7,1,Neemias Queta
22023,1629674,0022300670,"JAN 30, 2024",BOS vs. IND,W,14,2,3,0.667,0,0,0.0,0,1,0.0,0,1,1,1,0,2,1,1,4,15,1,Neemias Queta
22023,1629674,0022300659,"JAN 29, 2024",BOS vs. NOP,W,10,2,4,0.5,0,0,0.0,0,0,0.0,0,2,2,1,0,1,1,1,4,-3,1,Neemias Queta
22023,1629674,0022300646,"JAN 27, 2024",BOS vs. LAC,L,12,4,4,1.0,0,0,0.0,0,0,0.0,2,3,5,1,0,2,0,0,8,15,1,Neemias Queta
22023,1629674,0022300630,"JAN 25, 2024",BOS @ MIA,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,2,0,3,1,Neemias Queta
22023,1629674,0022300603,"JAN 21, 2024",BOS @ HOU,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,2,0,-1,1,Neemias Queta
22023,1629674,0022300571,"JAN 17, 2024",BOS vs. SAS,W,12,2,4,0.5,0,0,0.0,2,2,1.0,4,4,8,0,0,2,0,5,6,6,1,Neemias Queta
22023,1629674,0022300528,"JAN 11, 2024",BOS @ MIL,L,13,2,4,0.5,0,0,0.0,0,0,0.0,1,2,3,0,0,1,1,1,4,-4,1,Neemias Queta
22023,1629674,0022300479,"JAN 05, 2024",BOS vs. UTA,W,4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-5,1,Neemias Queta
22023,1629674,0022300448,"DEC 31, 2023",BOS @ SAS,W,5,2,2,1.0,0,0,0.0,1,1,1.0,0,2,2,0,0,1,0,0,5,1,1,Neemias Queta
22023,1629674,0022300432,"DEC 29, 2023",BOS vs. TOR,W,14,3,3,1.0,0,0,0.0,0,0,0.0,1,4,5,1,0,0,0,0,6,3,1,Neemias Queta
22023,1629674,0022300421,"DEC 28, 2023",BOS vs. DET,W,20,2,2,1.0,0,0,0.0,1,2,0.5,0,2,2,0,1,0,0,4,5,-3,1,Neemias Queta
22023,1629674,0022300403,"DEC 25, 2023",BOS @ LAL,W,7,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,3,0,-10,1,Neemias Queta
22023,1629674,0022300389,"DEC 23, 2023",BOS @ LAC,W,23,4,7,0.571,0,0,0.0,6,8,0.75,6,6,12,3,0,0,1,5,14,14,1,Neemias Queta
22023,1629674,0022300373,"DEC 20, 2023",BOS @ SAC,W,19,3,8,0.375,0,0,0.0,0,0,0.0,4,4,8,0,1,0,1,5,6,3,1,Neemias Queta
22023,1629674,0022300362,"DEC 19, 2023",BOS @ GSW,L,21,5,8,0.625,0,0,0.0,0,0,0.0,6,4,10,1,1,0,0,0,10,10,1,Neemias Queta
22023,1629674,0022300344,"DEC 17, 2023",BOS vs. ORL,W,16,1,2,0.5,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,1,2,8,1,Neemias Queta
22023,1629674,0022300329,"DEC 15, 2023",BOS vs. ORL,W,18,2,3,0.667,0,0,0.0,0,0,0.0,2,1,3,1,1,3,1,6,4,13,1,Neemias Queta
22023,1629674,0022300275,"DEC 01, 2023",BOS vs. PHI,W,10,1,1,1.0,0,0,0.0,3,4,0.75,2,3,5,0,0,0,2,1,5,3,1,Neemias Queta
22023,1629674,0022300246,"NOV 26, 2023",BOS vs. ATL,W,15,3,8,0.375,0,0,0.0,1,1,1.0,6,4,10,0,1,0,0,0,7,5,1,Neemias Queta
22023,1629674,0022300213,"NOV 19, 2023",BOS @ MEM,W,5,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,-3,1,Neemias Queta
